userNo,cluster_asignado,silhouette_individual,ratio_ambiguedad,en_frontera
s3e2558d0f7293f95805e400bd8387c59,0,0.8656327634689032,0.08472110104794917,False
s3e30156bb5de342db477eb06b7c53d5e,0,0.8927552525904244,0.04483918044000281,False
s3e3021bfea6f359bb75ea058545c6ee8,0,0.8805978963344097,0.05006454947354687,False
s3e31c2cc0b623485b4f6f22bbac471fd,0,0.8875037670133635,0.05220253317349911,False
s3e427df404703c888e2bf2b833a6c269,0,0.8547203349730357,0.10213920209786538,False
s3e4ce31738a132fd87411bd71d75b12c,0,0.8353118140533727,0.11838265838103261,False
s3e538bccea7a38e6a90fdcf0ff291de3,0,0.8957853360006788,0.04224949205033351,False
s3e5a194d91023bc48e80027c3369a940,0,0.8939079387693046,0.03593704052955548,False
s3e5a7d101c4530dc8fb26684777bfc20,0,0.8815920640425374,0.058751816119703336,False
s3e607d79c1c73fb09741ad6e94b578b6,0,0.8647517697292517,0.07835880874527913,False
s3e6dbe9de82c3dca9b6d28e3aeafe54a,0,0.8476873725227896,0.11001148399114054,False
s3e9b78bae5423695b9eb851740a44abc,0,0.8944314794329276,0.039855519939828596,False
s3e9fbb09ec973690a36367dff4a9c6a2,0,0.807300193808223,0.16534302239339627,False
s3ea5e3247dc33e58a8cfbbb8e5e03165,0,0.8776443829064771,0.06668727447070547,False
s3ec276c9653a32caab583cfda9743c40,0,0.8961253321834549,0.03694901017390341,False
s3ec86a12421333b9938dc1fc35af8067,0,0.8934027247844627,0.046137176562143424,False
s3edcb00b46e93ebea5b309cf436bba0e,0,0.8889427825069303,0.0435221221884681,False
s3ee0fb20286036a0bfd362417d76a7e7,0,0.8944090270558666,0.04315536509805772,False
s3ee2e8bd94a43144a51ed7c025225e5d,0,0.8610200101001008,0.08758762937773687,False
s3f025c325ba73fd78f33d34e8cb489f6,0,0.8877616856282962,0.05217917031088394,False
s3f08b810fa41363b9dfa3880e936eeb2,0,0.8929133864759702,0.043626665497437114,False
s3f4020857c7130488b6e21e744470321,0,0.7548414121201334,0.21896506931344378,False
s3f5fa6783fd2342d955d27cd766e137b,0,0.8903290435259069,0.04956871917243523,False
s3f6b4e1827e13967a0936dbfaeddc719,0,0.8398113063711183,0.10300548499315106,False
s3f6c411adf303722851e4641111275aa,0,0.8674692628774614,0.071679356891283,False
s3f7062e6b8c73fd7b6557bdb9c64db29,0,0.8539011880078818,0.10239135846275005,False
s3f7122f0ba39394b9819af6e39a85742,0,0.8927547892016389,0.04571994186872619,False
s3f7619c5a7ba32ea8d5711db5790607c,0,0.852337020900261,0.08659705421557794,False
s3f951a510a90320792a63809b8382805,0,0.8950850561558232,0.03937213771119373,False
s3fa07fdba1f039d7931fd537252dc278,0,0.7000573878900861,0.2839194405683881,False
s3fa9c081fbd63171b811eb49b4485244,0,0.7874682233234829,0.18831981075250637,False
s3fc9c3f53b12370fb314661f5c01d6f7,0,0.8886895248177717,0.0524279409788345,False
s3fd75f37421434a88e6d7ac8368676e3,0,0.8277485059206107,0.12010790375911388,False
s3fe2df7019063f488018d996cede19e0,0,0.8509326691397809,0.09581009484965643,False
s3feb1a6d81183064a91bda021e09fb52,0,0.7302199827938348,0.2576922693656506,False
s400194434e413efab02626d2d4b854e3,0,0.8919139642500712,0.0382880813602987,False
s4025290b21073f3586dabf44c18376a0,0,0.8741128685866217,0.0626657306177556,False
s40261e1c0d0838d3b0c28f39cab23d59,0,0.869176531449602,0.07936870116962061,False
s40303ad421b038b39a73911424d01542,0,0.7238576734485554,0.24502263907226696,False
s403c3d4a4901305797b8f4259954495c,0,0.8680910662954169,0.08216940902359382,False
s407e7906de5e37a1aa8bf1fab55b17a2,0,0.892081516280872,0.045070078780242905,False
s40861d83da2a3bd28ee5bd872be69e16,0,0.6756948236342569,0.32059377153431384,False
s40a3d83e27973cc5bcb7c98d5bc4c880,0,0.8535283320039553,0.0876157180713088,False
s40b4606fcb38381298a068502a1e5d99,0,0.8785971540641067,0.06814206034078235,False
s40b75f4e3c8d33e7b98e0bf8d3af761b,0,0.8952756077077435,0.041528893870786884,False
s40c29f6a5f4437128973e4f8ad75477d,0,0.8899986001661515,0.04315530092037506,False
s40c350c7d95031c893acadbc6c4f7776,0,0.8407178270509905,0.11111828120823368,False
s40ca8aa634653b53aa3396dce594b7fb,0,0.7846532036234057,0.1731433223758672,False
s40e771f5873938318363f40f86516b71,0,0.7989282746215169,0.15684692090483077,False
s412f0ad1373f3f98880000b24fa83a58,0,0.8943727064183821,0.041837195215714336,False
s4159d368f33738e89ac510176a668975,0,0.8733352538594841,0.06553057856591545,False
s416aec3869a63b8da650dad37bd58fde,0,0.6736952376144101,0.32296374785538356,False
s419697fc363a38afbd09c8ac825ce8d3,0,0.8398349268843552,0.1095762502391492,False
s41c91edcb3733788aa162fa10d1551e2,0,0.8957986230510343,0.03822976991134277,False
s41f2a33dc66e3f629c795465e2fb68cf,0,0.8846813336692603,0.053631056173211136,False
s41f5f60aecf53809ada9008b2b70f59f,0,0.893322942005117,0.04618424742167411,False
s420070004d10319f997dd9497b143633,0,0.8828876959438907,0.057448103717893294,False
s420d7e57001535e589e0f7420d43f48b,0,0.8924823729319467,0.03844306462406586,False
s422ee6c0da5f3ef6a49f72ada8ff3da4,0,0.8945146672306142,0.04297308199587304,False
s4231bf5673a7333f82ca6b02972d70d1,0,0.7474996916041379,0.2356958874566812,False
s423b4c0419cc3b149d2c544aff5ee500,0,0.7388994890431636,0.23755183325858015,False
s42464f2cc3233666a19091ff72a99b7b,0,0.775773868303744,0.20426254830004711,False
s42d0836344653887a09e4b1029cf665a,0,0.7080258493163056,0.27382244334294814,False
s4321f1829c913447b4f9f42152075fc4,0,0.8917688301726473,0.04478982708382169,False
s4355d3497ad73d02a95bc45278cce66f,0,0.877050033961255,0.06667862978054624,False
s4365233afe0c341da267ce42054f354f,0,0.8913423671558728,0.0405753391567963,False
s43829260c42739bf9b371811f9353e4c,0,0.8846307693973734,0.054959199163388886,False
s438863af0c473f099e5a4fa544f7dd92,0,0.8905672958597188,0.04683398328769797,False
s43cc6828e1483715b343532f18080159,0,0.865984976877107,0.0718204934975089,False
s43d088996d933009ac684da0971c62d2,0,0.5352488676918348,0.47302954046709034,False
s43e9a770f7ac31cfae81c94647ea2869,0,0.8663429724726603,0.07031699616482004,False
s4405fad6d60738d8bf95043ef252fabd,0,0.8879756459079867,0.05209393531735398,False
s441dbfcb8e223bd4baf6d85e28a26bb6,0,0.7240919319704071,0.2652741186155239,False
s444aceee121c3c68ae84fb39b3e3efe4,0,0.8421667293883119,0.10212293085231346,False
s4451a96fd09531e9b0fc61a83e36f457,0,0.8705079469997031,0.07769352588181266,False
s445285b3b4a23ba5bee0dc7088079779,0,0.8844080871835633,0.04663529343874154,False
s445629b9985334929e0d398489529eae,0,0.5969501425059471,0.40909401394243616,False
s4469df1f1a953ea982db26d9ddcb16ab,0,0.896494372775644,0.03794281409371417,False
s4472cdd6791f320ba252ae50f2b6bb4d,1,0.17181405273253506,0.5783728597000842,False
s4475c75327d2361aafe3a8efa0c7e063,2,0.25500610073629965,0.7111616633008156,False
s44aee7edf3353789ad2067a93d245b36,0,0.8749875328554938,0.06323699996356068,False
s44c69b72efae3378819ad4f86ef9fe9c,0,0.8806061102736029,0.055799741961304,False
s44d3d60941203a1fb26f9b999787a108,0,0.8898158173938178,0.04539429221483534,False
s44d96455b88f3d66a43b2f14432e82a0,0,0.7489312986675721,0.23633894120573562,False
s44dc8e514b413c28a93fde3ba3108e2f,0,0.8724425531405325,0.07562026127792063,False
s44ea5746fa79307eb71cb2ca42be8a98,0,0.8682833616865088,0.06527064551498718,False
s451881b01a4d3e7abe936bf18a060768,0,0.14904416132927584,0.8732297066347094,True
s4531d414e2df3c3ab1a9a86e81fbb337,0,0.8371091948483611,0.10405792971219911,False
s453928d51d9d341d9328e30df32a759e,0,0.8886517954538479,0.04011684039585577,False
s45437c8b11a63e27a472e401780aeedd,0,0.8868957792279836,0.043260030325444836,False
s4544b7982e7d32a6bf3a679a2a61c38a,0,0.8946149712274352,0.04333011017923762,False
s4545cc3970183f23873a260fd55ec5ef,0,0.8956525539537308,0.04027016319066202,False
s456affc566c839b982ca883443a55b13,0,0.8535400037193683,0.08779313320479694,False
s457cc3b0a8f032ae88ac4dadd0ceb4e5,0,0.8964378224221401,0.0361566476907909,False
s45818239bbd23c6883c3848fd09b1312,0,0.8928689109460068,0.033224104967371076,False
s458ad39ec8bc369fbc58c9e22ada32db,0,0.8798256972622281,0.05574388254223322,False
s4593541536a53a1ba37f08fdb0c8ef27,0,0.4006289149110784,0.6167703817785698,False
s45a55477e8933854bd1cadd0c4ba3a58,0,0.8629296015932088,0.07912037598644145,False
s45a72aabaa063910b5e9311b26a1fcc6,0,0.7320570198623884,0.2547366305731925,False
s45a880d1c702330f964d325e56529804,0,0.8912305988245078,0.044275949395276556,False
s45bb77fc2bfc38668e1dd328ab7e6eb7,0,0.844512564548682,0.11437163960135834,False
s45bee9cb26bc32aca9cc65e53f4faa9c,0,0.8929579034813752,0.04481007161252806,False
s45e90c50515630f3833af86cf5b7c591,2,0.49077087964655225,0.33570616330628816,False
s45eb00f9dc803e78ba97a40c51b74b76,0,0.8316576220020979,0.11536119833530833,False
s460e39cd0ba23c6e954e75645c7ae368,0,0.8935800716734851,0.04179764262479584,False
s461433858240338f8ff9d9512f4954c7,0,0.8937584546332908,0.044085234552903925,False
s463de4ff5a053b34a14e296333df3274,0,0.886287795267022,0.04677719280883828,False
s464820db6c9635a694e5faddb3b1b594,0,0.34689022603710007,0.7164396365347049,False
s4652f857d9de3fdeb44cc9d0c603dea1,0,0.8953966085920451,0.03575343452379421,False
s466cbca84d6734be965bfd24c94702a5,0,0.8917385561485113,0.0474219222094242,False
s468d0427579d30c1b7c5de4c2f397d0d,0,0.8295581943490398,0.13400545797529484,False
s468fb45a1e073617905d5c3effcae865,0,0.8334456170787519,0.12328194253424325,False
s469fac2fb3da321c8c257105e510b13d,0,0.6096848656129598,0.38411585136547727,False
s46a24d1f718b3da6819e5df6755b04c7,0,0.8513492555754449,0.09628706902627361,False
s46b5ae75b9de31f3b60ee41df3f8dafc,0,0.8843632111906204,0.05539307053734597,False
s46fbe6a6d9cb3d53ad2a78b32715b4ee,0,0.8952665714382259,0.042294729376766975,False
s46fc64e23cdb3efab3a82fc98931a313,0,0.8501479716963457,0.0979094131178206,False
s470d9c6cfa2c31c488a73517923adc5e,0,0.8519035070014734,0.10342821854646247,False
s472bd3f028443acc92d327b253a2d4c4,0,0.8777530315421928,0.06530816061048798,False
s47356acbbefe39a596a6362f0b6db558,0,0.8604428893049086,0.08435684356862382,False
s4746123d546a33bebe15b9897d8c8b70,0,0.8554932958234258,0.09291716446563121,False
s474f62c8baf23e9aa42edb08abdabd4e,0,0.8924360133345635,0.047340786793791875,False
s477e8287d82c31cc99a6abf9b7cac5a6,0,0.8527884719340822,0.10152226274929042,False
s47860a2f86983de09f96f740a7f153d0,0,0.8872619241311211,0.04526241679745939,False
s47a4d5c8a3d73ee581330285874d0e45,0,0.8963022432682006,0.03928803903988124,False
s47d687e68a46359b8350a002db2ddc47,0,0.8802009473322406,0.05464802847015997,False
s47e41bd9f8813bc799eff0967ccce323,0,0.8848860409575066,0.0459202115723587,False
s4834aa4725e03c5aac0366255dd1f9d0,0,0.8939028642215838,0.041014190488708545,False
s4851e8bd08383f42b77893d3abd4a725,0,0.8936014587308428,0.04456053787266281,False
s486585482fea3eca8078eac4e156df15,0,0.6603055920408786,0.3385171661391033,False
s486785f256373cb685bd2952e866f5b8,0,0.7222569617392727,0.2672159831190248,False
s486b4363c7f8322281882335606b82c4,0,0.5857902361082231,0.4216876471887268,False
s487c102702a9328eb8c1462a6767d6f8,0,0.8652548183873519,0.08509190990200496,False
s488bee3510a73a12a73b9783061e9f4c,0,0.8774441482232729,0.0696754013652666,False
s48bc595bd77634d0b6d11068b9a3d6c0,0,0.6915991659540938,0.2831377540005129,False
s48cf587deddb381ca09a911bfe6cdf8d,0,0.634924079328347,0.3670535886923823,False
s48e7875114f23e8bb0e5faa919f4458e,0,0.8219739920081666,0.13748253232746044,False
s490dad9d0f2f388d8e9130c26df89550,0,0.8322903587250918,0.13323617200786977,False
s493523f547e6336b9992326e0eec53c8,0,0.8798573334750183,0.047698765166333076,False
s4937ee10421a3b098899ed451f54698c,0,0.6176130437471922,0.3864572547789397,False
s494effb6848b3a43b15b28253b5e0592,0,0.7639188764878837,0.20801860061317679,False
s49623c26def039a987a63973a09b4c46,0,0.8594028104481632,0.07997464811062162,False
s4965f6445a1c34a09a8cfdbef76397d4,0,0.8863558488437034,0.054921985085627824,False
s49ae12c36d7d323aaf7c2b6fbf493492,1,0.18003687690387477,0.889826381956761,True
s49b2dc0f1e9b30f19f3f681c763f3a72,1,0.18639038861221316,0.6266899534121149,False
s49b4c5241c683559ae9e6f9419aa9616,0,0.8697269116295928,0.06215552174411073,False
s49e04bc5f49831a989b6770eed088276,0,0.8940242022713432,0.0407888073324253,False
s49e7de14cd2a36bb8674ff94d4586923,0,0.8949421284722802,0.04200028611371236,False
s49ec465b6d1d3691ac3fd91ad755f484,0,0.8736721637483051,0.06515999954713114,False
s4a01308d04ec35feb67564bf9c3de7a0,0,0.891045711760555,0.03649980194824766,False
s4a150a85ef4f36b9b96c0bf20691c18d,1,0.3221487051861432,0.43042919613847735,False
s4a2b4fdb4d7038c5a7348b796fa80d68,0,0.8744557774858095,0.06062798043019273,False
s4a2c62401f413ccb95a6b27f0f1cde2a,0,0.8380971494211561,0.10431365932527598,False
s4a334d672d4f32599ea082385641e3a9,0,0.8178859166645952,0.13440456601638026,False
s4a4c656a6e0a3dae8a7ed19cacf34f08,0,0.8626879154229916,0.07558911441817831,False
s4a59910c201432b688dac537e7ffb4d6,0,0.890901717063997,0.043601181112269044,False
s4a5ee960d2d333119efcc9cd1a34eb69,0,0.8793002762731077,0.050583157596664034,False
s4a7fe02e2d8839aaacb31d6b16a6980a,0,0.8900321855976608,0.042922722067433,False
s4a8636895d3c38c79a889581b07441d4,0,0.8628744098834972,0.08014855611815569,False
s4a9d7c352007316b8726fe13c975c636,0,0.8916283270609453,0.04648758871541676,False
s4a9e41802da73548a0bb3719274b7a27,0,0.8926755651633148,0.039938147875192134,False
s4aa0524b239e320f92a1e3be9577d819,0,0.8508369189465363,0.09699394898401059,False
s4aa245952db83e58aa32cd71048899bb,0,0.7882543203352215,0.18602158055057208,False
s4ab6ec9fdff03d30a52c8cba978a3e5a,0,0.42475545524150526,0.6152587560549845,False
s4abc1662dd473ed4b87904515cc11171,0,0.8941535812641361,0.0412331468783822,False
s4abd0d45022437c39457bae837110b13,0,0.8914798258061427,0.03805138479049892,False
s4ad0b147aa713e53bb72005ad0ad5665,0,0.5810522644645523,0.42693773814685954,False
s4aea0243a0bc304a895155b1f05aa8b0,0,0.8918846253990995,0.04510466776652529,False
s4aee0b07395f31109db5c0f5f9ff3f90,0,0.8922090368787574,0.04598421440118245,False
s4b1955ab017b364790392a9c085bb548,0,0.8944961208496695,0.039574888688570654,False
s4b367a6ff5dc34b1acaea805b84ce0cc,0,0.8512585802789171,0.10149076900534082,False
s4b48c0c390eb3730b28100b8f084f662,0,0.8825752135116837,0.05432652373137999,False
s4b4e5706060c3cb584339239beba5d56,0,0.855854248264386,0.09738446745186231,False
s4b54720b031e351d9e548ceeac717266,0,0.8870762519357338,0.04311183897234428,False
s4b5bd2a0b4703c53b909d9eb99335635,0,0.5272771108299403,0.48586193261303384,False
s4b714882be4c30528c2bc4c4f200e173,1,-0.0030714516222203067,0.794677494164071,False
s4bc5e54af49d3b5e9fa63d8207127a0a,0,0.7642762415815388,0.21626293314563225,False
s4bcfc7efd8b03bc499dd7cf591a42676,0,0.885390927681548,0.0491445699123081,False
s4bf366122da23437aa6b89eae138a39e,0,0.785332090132163,0.17439519568401066,False
s4c05f6e71207301daa604439e75a74c8,0,0.8828443000806078,0.059443932875628124,False
s4c091a9d3bb030759e13ecab3023564e,0,0.8040797504258829,0.1686080937448267,False
s4c0d5201d99a335d9de481a91cbb6b57,0,0.8844277937712217,0.05504894775810357,False
s4c117cff59213b4dbce03dbfa364c3fd,0,0.8457150370675914,0.11092256626634157,False
s4c1291d4f92a39fcaeeb4cff3658614a,0,0.8869092051903305,0.038604715572212046,False
s4c2078c91c8c324f953359bd1a84e74c,0,0.8885294577652914,0.04312720808852511,False
s4c355fd68a8237bd82c014d3112fcd73,0,0.8939223590809736,0.03378615447829534,False
s4c410a6583443006af3d01ce52e9454b,0,0.8824410507098586,0.052969986631462344,False
s4c473637f5203bcba130df652b6f3e9b,0,0.8927988746217342,0.04623463946095823,False
s4c4eab78589a3d9381cc6801658a31e3,0,0.8968161988177137,0.03840900756437845,False
s4c58749d15d23d3e9ea395b8ad8444d0,0,0.5451121015143419,0.4661436837653508,False
s4c6079af9c46384f930397433f889226,0,0.8951529556234197,0.0431452150475065,False
s4c7026c2fce7344f8eddf5dbdb929b56,1,0.34168518422857574,0.4756199798229499,False
s4c8a82a31d563820af56dcee24febda0,0,0.7692621918349655,0.19424428313003428,False
s4c9b55645d543b4aa8fda840951df546,0,0.8641478634340747,0.07873924602280101,False
s4cb1729689013d1ba7823afa54b5b104,0,0.8950257033061042,0.03421387901035359,False
s4cbf2c2749ae366f8a4521a57f713cc8,0,0.8895438190044848,0.0486328819886095,False
s4cc89a8257c13e82a58257f07c1fd760,0,0.6173784586838605,0.38649260863296514,False
s4cca719c9b973b7889950494fed568b3,0,0.8504981205504318,0.09683034485244553,False
s4cdc0f772ba63b6899081d19731dc31e,0,0.8958748413885658,0.039716572464222215,False
s4cedbecb67623b289d5732f12a64aa28,0,0.7900819572832412,0.1862825026149143,False
s4cf61b53a74335228f8e457cd9097028,0,0.8146999266992023,0.15519012730975104,False
s4cfd52eba5c93b7f8d58a89f56eadaa5,0,0.8873815046339636,0.046525236089158525,False
s4cfd9c8d79e535d1b584baf1c6bdf6c8,0,0.865342893972377,0.06725228106385887,False
s4cff5c6d0e32349f8306c2c7c302afc4,0,0.8570690537358933,0.08354430829069942,False
s4d040898d1c138f1a3fef33ff115275b,0,0.8820221933614739,0.05851741581925953,False
s4d0913e322583ee8a8a1cf86cd0cbd24,0,0.8904200072075216,0.05018749671015728,False
s4d0b4254325638ff91901a7dac451b3b,0,0.8958979750790351,0.040993052372530994,False
s4d0c5f241ead31e68b3352cb491b581a,0,0.893328392121174,0.046270220997313975,False
s4d72eb5a64d43c99907c37c2b63ee4b1,0,0.8850489353497248,0.04807003281399574,False
s4db961c52e4237f781cbae47da4c55ba,0,0.8942147504169153,0.03652228997090814,False
s4dbfbba8b4213d93921a6fc79a9fc9ff,0,0.8322838067874049,0.12740879039791894,False
s4dc4f1bb194c3541b98cecd67332db3e,0,0.8920783728618318,0.047778306410204106,False
s4dd4f5a77dee315396c9a9f83aca35df,0,0.742151259857737,0.24034619422244266,False
s4df1efefb0213b218b9dfec6a0e4a005,0,0.8859354419561434,0.04945702710841648,False
s4df763c8bd9b345182ceffa437e4993f,0,0.7956838569926679,0.1797074527306245,False
s4e12c684b44130629350988e699bb151,0,0.8687881954167525,0.06646259938997254,False
s4e388baccb5c321c823e170f9bb489b6,0,0.8841024904375733,0.04944802841293832,False
s4e3c545b87c332a8b3002acaf33410c5,0,0.8963267173141632,0.0358439359635909,False
s4e5b1b189bd039b998abe963f6de8551,0,0.7338280250653311,0.23320210928971455,False
s4e6d4923a3ff3513b7353049c9e58232,0,0.8778097328740677,0.057671715957234436,False
s4e72e1d100f83814b13db75cd8f35f7f,0,0.8050703033453654,0.15736270087664905,False
s4e781af9fb543947a8485f348d07e9dd,0,0.8839257373850775,0.04302513920679353,False
s4e78de096ab2366484740c8e70380f82,0,0.6693975918545189,0.3117687520670626,False
s4e832e16ca6d3c2b9878340c32675cac,0,0.8918504312312506,0.04606815566271989,False
s4eb88a59acb938bbaab9511a7bba7cbb,0,0.7199398937103643,0.2669444001800208,False
s4ec69b0f1f5a3a96a159ce9d848d0a1c,0,0.41913459234841904,0.597190393783692,False
s4ecad06df9ec3f66b538316523f5d22a,0,0.8643915646718136,0.07289875331282032,False
s4ee2363db87a3f22b7c71575f973d0a9,0,0.7835984887024277,0.17854947840607882,False
s4f34ddcad70b3dc6b3955f692e58a48d,1,0.48785498918061276,0.15026766586350152,False
s4f44787bb23d3d028cd5fa0954e5022f,0,0.8875754778348586,0.04361160215285835,False
s4f54835fe83e38eb8dcb595781fb415d,0,0.8901931856936853,0.046799527624906474,False
s4f5a1e5f973b305d92116a27a72e34a8,0,0.891489820000535,0.04125182930553868,False
s4f5ae5b3b910342c8be532baed288756,0,0.8510005509180665,0.1077516090806612,False
s4f7934283ecf3ec1ac7fe2908e8da454,0,0.8831927447553483,0.045526854378069796,False
s4f82cb3f887e38c4ab4ac3646dbba8b4,0,0.8904086788197522,0.04886547484903402,False
s4fb44506d35134e09045fb5d6e734c4d,0,0.8852015900896848,0.03409015240035132,False
s4fce9f2a097134a190702895cedb7a8b,0,0.8618040357396279,0.08218637789225713,False
s4fd38114d0923d2daa2c865b8df2e3e8,0,0.8944892383790868,0.04317239171335809,False
s4fddbd78e241351fa1104eab4a3a3ab3,0,0.8803017048151537,0.060817804635486084,False
s4fe1141d74eb32a18f32b0873a41adea,0,0.7926167578309471,0.18226270136774358,False
s4fea238dd0a5314f97449b733f572a70,0,0.31913190444028144,0.7375881061938725,False
s4ffc6275bde837418e5737b6aea00bd0,0,0.8875238599859572,0.04057369031838735,False
s5017af6af3d2306387573b1fcdb45814,0,0.8530764187390182,0.10544379701809158,False
s503bb191c3103bf3a6190f8e740640e7,0,0.8947692681982786,0.042930353316766215,False
s503c97f3598034b8874f64c813345fe8,0,0.8800158420210051,0.04862522864509367,False
s50541ae378cf398f8e0c1632304e2106,0,0.8945751722003222,0.03779184058507603,False
s506871826a303a66b809c3e9ca0a1176,0,0.8706754002880288,0.07510308266007,False
s5086bd64fcda3ba88c2fcdc907ba1a50,0,0.8922367101984884,0.04529266656046953,False
s5099b26e0349310e8728558c925d5c71,0,0.7271185526842785,0.2478389086172738,False
s50a9b094eb2d3fc9a1ad018ddeb1b86c,0,0.8850493387739363,0.047787182456738006,False
s50aca9ede335302c82b5aff896781a93,0,0.8788418602482242,0.05995797144766339,False
s50de94ff0b2837e393d7aa5c956c8441,0,0.8728973446356956,0.07677027176512494,False
s50eb8ef91bb83492bfc8d4f6a26ca2d5,0,0.4629281118455803,0.5550469175389857,False
s510a16a511363285b8bb17524fc3d155,0,0.8910317555575286,0.045850774110623216,False
s511f84ff3f923d279326e9056c700a5b,0,0.8917692144119024,0.045063161219490354,False
s515b84404c063decaf273d2686dbdd4c,0,0.8900076756158323,0.035014201666597244,False
s516d691783db387b9a5a978d03a95287,0,0.8939054693952504,0.03332494425901011,False
s5173e487a2c939bcb6006f4470abab26,0,0.8802667730994765,0.05233822679290124,False
s517d9511f533313d83b858760084fa9a,0,0.8553408036939735,0.09903087974026543,False
s519313bff21c355d82f3c9aef2cd10bd,0,0.8857242663461993,0.04593142068486037,False
s51a42cbcb588319b80483b14b5966b1e,0,0.793422842175316,0.16067884610057373,False
s51a63212bbf436c5a611d40e792c2b0a,0,0.8958263809931583,0.040994648313282984,False
s51e4af41e5b53b23a91df64b516cf2d2,0,0.8844998063978594,0.05232049404913054,False
s51e559a361f6322aa64f928980dd8a93,1,0.3453321882836652,0.6706247394985797,False
s51ed96ab838f3a36b8fa6c9012ef75ec,0,0.8942140238760515,0.031598190003603525,False
s520c7cf694ac352d89a325ce94056819,0,0.8815295998285123,0.05915371976523909,False
s5223489e5b3830ddbac5184e24729a39,0,0.8674710954486187,0.07112231497184833,False
s522dbb351a1333d9acfce501395c0549,0,0.7275153040729117,0.2517394276019873,False
s522f21a9c6d736c5a8833c72569b8350,0,0.6902583591260262,0.3031895544023759,False
s5232baa4ecd232a2896c176a2f84d787,0,0.7119849810659863,0.27775283291174785,False
s52339a2a1919336d8e06d89a70c65ddd,0,0.8888837627426328,0.046318770716744055,False
s524d4aabb68c3093bb354d4e737c115c,0,0.8670959012993233,0.07279127501662742,False
s524efe91d9693100bae6c351643ea6dd,0,0.8928874925887825,0.045779905319278225,False
s525b607e4e4e3b458b06cfc1eba128ed,0,0.896598198381492,0.03346313930124247,False
s526090968777350989dcf42365265390,0,0.8661763484384333,0.07451587339362051,False
s52661fb1463431d58c72b2d9bae55417,0,0.7398052448498691,0.2238380186487257,False
s527fc7b823cf3b1d9f0b60ce04062f8f,0,0.876037717310445,0.05763306762835363,False
s52aae8afdc5b305db6d915f3b5cde31b,0,0.8841622472274356,0.05465216321944541,False
s52abfa6a72033dd0adbdd7a5c311196d,0,0.8736899655370162,0.06300596037616416,False
s52b26e02f2ec39438a9e7681fdb573d3,0,0.8939505703255253,0.041112277517474385,False
s52b94f99809939b0b8db5f6846f450c9,0,0.8943527981887577,0.03655409693855582,False
s52cbcf699a5b31e09a64fb2276634867,0,0.883898960308389,0.056177897130554315,False
s52de4f344a0c331f9f3e8616b4d47a15,0,0.8531859498336306,0.09276745013157511,False
s532e6c47fc103724b7bc4d093a6639c4,0,0.6451591784217178,0.35540714855135547,False
s5332b08e51d13a2db3da69bdcfdf3e20,0,0.8951595167734357,0.0400947193636221,False
s534c137842fb3e2aacaa202be76267e1,0,0.8960810446090851,0.039350988445643005,False
s535dae520cb13f1780159ed1cf64cc40,0,0.8147611395846172,0.155575931513948,False
s53929cb82e95396894070a70637097ce,0,0.8912054241085223,0.03447181699005684,False
s539f4285017e3b06a45bc72668a838d3,0,0.8910552341206769,0.04680377676313284,False
s53a23310fc763924bfdb5f04ad67534b,0,0.8946435906431032,0.042814821324063654,False
s53b673d7feaa3cec9b31e62ee10d1466,0,0.8884652488868685,0.04493591050893269,False
s53d37009b26b3da9987f2fd67f86c9fd,0,0.6126116317196542,0.3792241541587238,False
s53d4e9e0d71f387eabbb3603b1fe90bf,1,0.00878333186853717,0.8028284070947839,True
s53dbc893b9513a2ab0d38640c53bc093,0,0.7933814570860647,0.18093354389470345,False
s53f7866431e93013b442f07ecb567067,0,0.8702744976290218,0.06959109182380212,False
s54007bbc0c1d335b8000a163fa2ad6e5,0,0.5708030413583092,0.43797476697734006,False
s54196145b885386ebf932299af664264,0,0.84498761787295,0.10705543778406018,False
s541f3ff0abba3173b96aeb2a519d9ea9,0,0.8624073598790132,0.0886223692567337,False
s545530d752dc390891b8edda146de1d1,0,0.8907749355054675,0.04882078627610539,False
s54589dbe21433a48a027f72598793cd3,0,0.8898658789445738,0.043627067080350336,False
s546162e67e923c12afc8d74129c313ac,0,0.8361320852421409,0.1256320740989073,False
s5499159e14f53b3a9747858ee16d608c,0,0.8840097932400064,0.05463970895370481,False
s54ac332f86023c02a287eab4b345bed7,0,0.8891384642045409,0.04325407598993922,False
s54d6de25940734bc8c03aa4f6e9a4059,0,0.8961657254346855,0.03877871075362165,False
s54dd323e39683ae598674f5314d3ea3b,0,0.8906586019915543,0.03640316761805864,False
s54de3465c69d31d4b8b9c314014b59b4,0,0.8911497523797426,0.04014034079790762,False
s5509aa6b1365398398afa26863754537,0,0.8926519248123991,0.037248441155493375,False
s550e9d0ea0b5328a864554d72f717b18,0,0.8929553666740359,0.04543543067424271,False
s552ef76db4ee3d18b6f73f4fb0cb613e,0,0.8934325193650704,0.03694290438213648,False
s554c28a77560394b997c8d97376bd37d,2,0.3947866257652467,0.5457908557674761,False
s556d2e176fa23a7492da1411a7c109c6,0,0.8579296287995835,0.09768900664906476,False
s5578ffcce1fe3a3a8797c14d3128499a,0,0.7873493849013848,0.18913695172517406,False
s557b0abba4af33cab3f4bfa4c45eae69,0,0.8918923718876136,0.04313756625042383,False
